id,date,hour,flag,raw_data
390,2017-06-20,00,21,fc000105210b8fff1e
390,2017-06-20,00,20,fc000105200b95001e
390,2017-06-20,00,20,fc000105200b95001e
390,2017-06-20,00,20,fc000105200b95001e
390,2017-06-20,00,20,fc000105200b95001e
390,2017-06-20,00,21,fc000105210b7bff1e
390,2017-06-20,00,21,fc000105210b7bff1e
390,2017-06-20,00,21,fc000105210b7bff1e
390,2017-06-20,00,21,fc000105210b7bff1e
397,2017-06-20,00,21,fc000105210b81ff20
397,2017-06-20,00,21,fc000105210b81ff20
394,2017-06-20,01,20,fc000105200b95021e
397,2017-06-20,01,20,fc000105200b790020
397,2017-06-20,01,20,fc000105200b790020
397,2017-06-20,01,21,fc000105210b779220
397,2017-06-20,01,21,fc000105210b779220
397,2017-06-20,01,20,fc000105200b810020
397,2017-06-20,01,20,fc000105200b810020
390,2017-06-20,01,20,fc000105200b9b001d
390,2017-06-20,01,20,fc000105200b9b001d
390,2017-06-20,01,20,fc000105200b9b001d
397,2017-06-20,01,21,fc000105210b832320
397,2017-06-20,01,21,fc000105210b832320
397,2017-06-20,01,20,fc000105200b8d0020
397,2017-06-20,01,20,fc000105200b8d0020
397,2017-06-20,01,21,fc000105210b8f6c1f
390,2017-06-20,01,21,fc000105210b97ff1d
390,2017-06-20,01,21,fc000105210b97ff1d
390,2017-06-20,01,21,fc000105210b97ff1d
390,2017-06-20,01,21,fc000105210b97ff1d
390,2017-06-20,01,20,fc000105200b77001d
390,2017-06-20,01,20,fc000105200b77001d
390,2017-06-20,01,20,fc000105200b77001d
390,2017-06-20,01,20,fc000105200b77001d
397,2017-06-20,01,20,fc000105200b7f0020
397,2017-06-20,01,20,fc000105200b7f0020
397,2017-06-20,02,21,fc000105210b8bc822
397,2017-06-20,02,21,fc000105210b8bc822
397,2017-06-20,02,20,fc000105200b770022
397,2017-06-20,02,20,fc000105200b770022
397,2017-06-20,02,21,fc000105210b891b23
397,2017-06-20,02,21,fc000105210b891b23
393,2017-06-20,02,21,fc000105210bac3f21
393,2017-06-20,02,21,fc000105210bac3f21
393,2017-06-20,02,21,fc000105210bac3f21
393,2017-06-20,02,21,fc000105210bac3f21
390,2017-06-20,02,21,fc000105210b97cb1f
390,2017-06-20,02,21,fc000105210b97cb1f
390,2017-06-20,02,21,fc000105210b97cb1f
390,2017-06-20,02,21,fc000105210b97cb1f
390,2017-06-20,02,20,fc000105200b87001f
390,2017-06-20,02,20,fc000105200b87001f
390,2017-06-20,02,20,fc000105200b87001f
393,2017-06-20,02,20,fc000105200bae0022
393,2017-06-20,02,20,fc000105200bae0022
393,2017-06-20,02,20,fc000105200bae0022
393,2017-06-20,02,20,fc000105200bae0022
394,2017-06-20,02,20,fc000105200b9b0321
393,2017-06-20,02,21,fc000105210ba3ff23
393,2017-06-20,02,21,fc000105210ba3ff23
390,2017-06-20,02,21,fc000105210b978c20
390,2017-06-20,02,21,fc000105210b978c20
393,2017-06-20,02,21,fc000105210ba3ff23
390,2017-06-20,02,21,fc000105210b978c20
390,2017-06-20,02,21,fc000105210b978c20
390,2017-06-20,02,20,fc000105200b890020
390,2017-06-20,02,20,fc000105200b890020
390,2017-06-20,02,20,fc000105200b890020
390,2017-06-20,02,20,fc000105200b890020
397,2017-06-20,02,20,fc000105200b8b0023
397,2017-06-20,02,20,fc000105200b8b0023
397,2017-06-20,02,21,fc000105210b894623
397,2017-06-20,02,21,fc000105210b894623
397,2017-06-20,02,20,fc000105200b890123
397,2017-06-20,03,20,fc000105200b890123
390,2017-06-20,03,21,fc000105210b8f4820
390,2017-06-20,03,21,fc000105210b8f4820
390,2017-06-20,03,21,fc000105210b8f4820
390,2017-06-20,03,21,fc000105210b8f4820
397,2017-06-20,03,21,fc000105210b83a623
397,2017-06-20,03,21,fc000105210b83a623
390,2017-06-20,03,20,fc000105200b9f0021
390,2017-06-20,03,20,fc000105200b9f0021
390,2017-06-20,03,20,fc000105200b9f0021
390,2017-06-20,03,20,fc000105200b9f0021
390,2017-06-20,03,21,fc000105210b91ff21
390,2017-06-20,03,21,fc000105210b91ff21
390,2017-06-20,03,21,fc000105210b91ff21
390,2017-06-20,03,21,fc000105210b91ff21
390,2017-06-20,03,20,fc000105200b8b0021
390,2017-06-20,03,20,fc000105200b8b0021
390,2017-06-20,03,20,fc000105200b8b0021
390,2017-06-20,03,20,fc000105200b8b0021
390,2017-06-20,03,21,fc000105210b9b9921
390,2017-06-20,03,21,fc000105210b9b9921
390,2017-06-20,03,21,fc000105210b9b9921
390,2017-06-20,03,21,fc000105210b9b9921
394,2017-06-20,03,20,fc000105200b99011f
394,2017-06-20,03,20,fc000105200b99011f
390,2017-06-20,03,20,fc000105200b8f0021
390,2017-06-20,03,20,fc000105200b8f0021
390,2017-06-20,03,20,fc000105200b8f0021
390,2017-06-20,03,20,fc000105200b8f0021
390,2017-06-20,03,21,fc000105210b8f3522
390,2017-06-20,03,21,fc000105210b8f3522
390,2017-06-20,03,21,fc000105210b8f3522
390,2017-06-20,04,20,fc000105200b8f0021
390,2017-06-20,04,20,fc000105200b8f0021
390,2017-06-20,04,20,fc000105200b8f0021
390,2017-06-20,04,20,fc000105200b8f0021
390,2017-06-20,04,21,fc000105210b954220
390,2017-06-20,04,21,fc000105210b954220
390,2017-06-20,04,21,fc000105210b954220
397,2017-06-20,04,20,fc000105200b830021
397,2017-06-20,04,20,fc000105200b830021
393,2017-06-20,04,20,fc000105200ba1001f
393,2017-06-20,04,20,fc000105200ba1001f
393,2017-06-20,04,20,fc000105200ba1001f
393,2017-06-20,04,20,fc000105200ba1001f
393,2017-06-20,04,21,fc000105210b9fff1f
393,2017-06-20,04,21,fc000105210b9fff1f
393,2017-06-20,04,21,fc000105210b9fff1f
393,2017-06-20,04,21,fc000105210b9fff1f
397,2017-06-20,04,21,fc000105210b875021
397,2017-06-20,04,20,fc000105200b870122
397,2017-06-20,04,20,fc000105200b870122
394,2017-06-20,04,20,fc000105200b930120
394,2017-06-20,04,20,fc000105200b930120
397,2017-06-20,05,20,fc000105200b810122
397,2017-06-20,05,20,fc000105200b810122
397,2017-06-20,05,21,fc000105210b97ff22
397,2017-06-20,05,21,fc000105210b97ff22
393,2017-06-20,05,20,fc000105200bba0020
393,2017-06-20,05,20,fc000105200bba0020
393,2017-06-20,05,20,fc000105200bba0020
393,2017-06-20,05,20,fc000105200bba0020
394,2017-06-20,05,20,fc000105200ba30121
397,2017-06-20,05,20,fc000105200b8d0022
397,2017-06-20,05,20,fc000105200b8d0022
397,2017-06-20,05,21,fc000105210b8da822
397,2017-06-20,05,20,fc000105200b7b0022
397,2017-06-20,05,20,fc000105200b7b0022
397,2017-06-20,05,21,fc000105210b8bff22
390,2017-06-20,05,20,fc000105200b950020
390,2017-06-20,05,20,fc000105200b950020
390,2017-06-20,05,20,fc000105200b950020
390,2017-06-20,05,20,fc000105200b950020
394,2017-06-20,05,20,fc000105200b970122
390,2017-06-20,05,21,fc000105210b8dff22
390,2017-06-20,05,21,fc000105210b8dff22
394,2017-06-20,05,20,fc000105200b9f0022
394,2017-06-20,05,20,fc000105200b9f0022
393,2017-06-20,05,21,fc000105210bb2ff23
393,2017-06-20,05,21,fc000105210bb2ff23
393,2017-06-20,05,21,fc000105210bb2ff23
393,2017-06-20,05,20,fc000105200bb60122
393,2017-06-20,05,20,fc000105200bb60122
393,2017-06-20,05,20,fc000105200bb60122
393,2017-06-20,05,20,fc000105200bb60122
394,2017-06-20,05,20,fc000105200b890722
393,2017-06-20,05,21,fc000105210baeff22
393,2017-06-20,05,21,fc000105210baeff22
393,2017-06-20,05,21,fc000105210baeff22
393,2017-06-20,05,21,fc000105210baeff22
390,2017-06-20,06,20,fc000105200b910020
390,2017-06-20,06,20,fc000105200b910020
390,2017-06-20,06,20,fc000105200b910020
390,2017-06-20,06,20,fc000105200b910020
390,2017-06-20,06,21,fc000105210b9bff20
390,2017-06-20,06,21,fc000105210b9bff20
390,2017-06-20,06,21,fc000105210b9bff20
390,2017-06-20,06,21,fc000105210b9bff20
390,2017-06-20,06,20,fc000105200b9b0121
390,2017-06-20,06,20,fc000105200b9b0121
390,2017-06-20,06,20,fc000105200b9b0121
390,2017-06-20,06,20,fc000105200b9b0121
394,2017-06-20,06,20,fc000105200b910422
390,2017-06-20,06,21,fc000105210b9b9f21
390,2017-06-20,06,21,fc000105210b9b9f21
390,2017-06-20,06,21,fc000105210b9b9f21
390,2017-06-20,06,21,fc000105210b9b9f21
390,2017-06-20,06,20,fc000105200b9f0021
390,2017-06-20,06,20,fc000105200b9f0021
390,2017-06-20,06,20,fc000105200b9f0021
390,2017-06-20,06,20,fc000105200b9f0021
390,2017-06-20,06,21,fc000105210b9bba22
390,2017-06-20,06,21,fc000105210b9bba22
390,2017-06-20,06,21,fc000105210b9bba22
390,2017-06-20,06,21,fc000105210b9bba22
390,2017-06-20,06,20,fc000105200ba10122
390,2017-06-20,06,20,fc000105200ba10122
390,2017-06-20,06,20,fc000105200ba10122
390,2017-06-20,06,20,fc000105200ba10122
390,2017-06-20,06,21,fc000105210b836c22
390,2017-06-20,06,21,fc000105210b836c22
390,2017-06-20,06,21,fc000105210b836c22
390,2017-06-20,06,21,fc000105210b836c22
394,2017-06-20,07,20,fc000105200b9b0021
394,2017-06-20,07,20,fc000105200b9b0021
390,2017-06-20,07,20,fc000105200b9b0021
390,2017-06-20,07,20,fc000105200b9b0021
390,2017-06-20,07,20,fc000105200b9b0021
390,2017-06-20,07,20,fc000105200b9b0021
390,2017-06-20,07,21,fc000105210b9b0b21
390,2017-06-20,07,21,fc000105210b9b0b21
390,2017-06-20,07,21,fc000105210b9b0b21
390,2017-06-20,07,21,fc000105210b9b0b21
394,2017-06-20,07,20,fc000105200b8b0121
390,2017-06-20,08,20,fc000105200b9f0220
390,2017-06-20,08,20,fc000105200b9f0220
390,2017-06-20,08,20,fc000105200b9f0220
390,2017-06-20,08,20,fc000105200b9f0220
390,2017-06-20,08,21,fc000105210ba59320
390,2017-06-20,08,21,fc000105210ba59320
390,2017-06-20,08,21,fc000105210ba59320
390,2017-06-20,08,21,fc000105210ba59320
393,2017-06-20,08,20,fc000105200bae001f
393,2017-06-20,08,20,fc000105200bae001f
393,2017-06-20,08,20,fc000105200bae001f
393,2017-06-20,08,20,fc000105200bae001f
393,2017-06-20,08,21,fc000105210bb2ff1f
393,2017-06-20,08,21,fc000105210bb2ff1f
393,2017-06-20,08,21,fc000105210bb2ff1f
393,2017-06-20,08,21,fc000105210bb2ff1f
390,2017-06-20,08,20,fc000105200ba10020
390,2017-06-20,08,20,fc000105200ba10020
390,2017-06-20,08,20,fc000105200ba10020
390,2017-06-20,08,20,fc000105200ba10020
393,2017-06-20,08,20,fc000105200b9f001f
393,2017-06-20,08,20,fc000105200b9f001f
393,2017-06-20,08,20,fc000105200b9f001f
394,2017-06-20,08,20,fc000105200b9f0120
394,2017-06-20,08,20,fc000105200ba5011f
394,2017-06-20,08,20,fc000105200ba5011f
393,2017-06-20,08,21,fc000105210bbeff1f
393,2017-06-20,08,21,fc000105210bbeff1f
393,2017-06-20,08,21,fc000105210bbeff1f
393,2017-06-20,08,21,fc000105210bbeff1f
390,2017-06-20,08,21,fc000105210b85ff1f
390,2017-06-20,08,21,fc000105210b85ff1f
390,2017-06-20,08,21,fc000105210b85ff1f
390,2017-06-20,08,21,fc000105210b85ff1f
393,2017-06-20,08,20,fc000105200ba5001f
393,2017-06-20,08,20,fc000105200ba5001f
393,2017-06-20,08,20,fc000105200ba5001f
393,2017-06-20,08,20,fc000105200ba5001f
390,2017-06-20,09,20,fc000105200b9f001f
390,2017-06-20,09,20,fc000105200b9f001f
390,2017-06-20,09,20,fc000105200b9f001f
390,2017-06-20,09,20,fc000105200b9f001f
397,2017-06-20,09,20,fc000105200b9d001e
397,2017-06-20,09,20,fc000105200b9d001e
390,2017-06-20,09,21,fc000105210b9bff1f
390,2017-06-20,09,21,fc000105210b9bff1f
390,2017-06-20,09,21,fc000105210b9bff1f
390,2017-06-20,09,21,fc000105210b9bff1f
390,2017-06-20,09,20,fc000105200ba3001f
390,2017-06-20,09,20,fc000105200ba3001f
390,2017-06-20,09,20,fc000105200ba3001f
390,2017-06-20,09,20,fc000105200ba3001f
397,2017-06-20,09,21,fc000105210b912a1e
397,2017-06-20,09,21,fc000105210b912a1e
394,2017-06-20,09,20,fc000105200b93011f
394,2017-06-20,09,21,fc000105210b9dcf1f
393,2017-06-20,09,21,fc000105210bb4ff1f
393,2017-06-20,09,21,fc000105210bb4ff1f
393,2017-06-20,09,21,fc000105210bb4ff1f
390,2017-06-20,09,21,fc000105210b91ff1e
390,2017-06-20,09,21,fc000105210b91ff1e
390,2017-06-20,09,21,fc000105210b91ff1e
390,2017-06-20,09,21,fc000105210b91ff1e
390,2017-06-20,09,20,fc000105200ba6011e
390,2017-06-20,09,20,fc000105200ba6011e
390,2017-06-20,09,20,fc000105200ba6011e
390,2017-06-20,09,20,fc000105200ba6011e
394,2017-06-20,09,20,fc000105200b95041e
394,2017-06-20,09,20,fc000105200b95041e
397,2017-06-20,10,20,fc000105200b97001f
397,2017-06-20,10,20,fc000105200b97001f
393,2017-06-20,10,20,fc000105200bb4001e
393,2017-06-20,10,20,fc000105200bb4001e
393,2017-06-20,10,20,fc000105200bb4001e
390,2017-06-20,10,21,fc000105210b95781e
390,2017-06-20,10,21,fc000105210b95781e
390,2017-06-20,10,21,fc000105210b95781e
390,2017-06-20,10,20,fc000105200b9b001e
390,2017-06-20,10,20,fc000105200b9b001e
390,2017-06-20,10,20,fc000105200b9b001e
390,2017-06-20,10,20,fc000105200b9b001e
397,2017-06-20,11,21,fc000105210b95ff1d
397,2017-06-20,11,20,fc000105200b7b011e
397,2017-06-20,11,20,fc000105200b7b011e
394,2017-06-20,11,20,fc000105200ba1001e
394,2017-06-20,11,20,fc000105200ba1001e
397,2017-06-20,11,21,fc000105210b8d541d
393,2017-06-20,11,21,fc000105210bb2651d
393,2017-06-20,11,21,fc000105210bb2651d
393,2017-06-20,11,21,fc000105210bb2651d
393,2017-06-20,11,21,fc000105210bb2651d
397,2017-06-20,11,20,fc000105200b95001d
397,2017-06-20,11,20,fc000105200b95001d
393,2017-06-20,12,20,fc000105200bba011d
393,2017-06-20,12,20,fc000105200bba011d
397,2017-06-20,12,21,fc000105210b79421d
393,2017-06-20,12,20,fc000105200bba011d
393,2017-06-20,12,20,fc000105200bba011d
397,2017-06-20,12,21,fc000105210b79421d
397,2017-06-20,12,20,fc000105200b81001d
397,2017-06-20,12,20,fc000105200b81001d
390,2017-06-20,12,21,fc000105210ba3571d
390,2017-06-20,12,21,fc000105210ba3571d
390,2017-06-20,12,21,fc000105210ba3571d
390,2017-06-20,12,21,fc000105210ba3571d
390,2017-06-20,12,20,fc000105200ba5001d
390,2017-06-20,12,20,fc000105200ba5001d
390,2017-06-20,12,20,fc000105200ba5001d
390,2017-06-20,12,20,fc000105200ba5001d
390,2017-06-20,12,21,fc000105210ba1331d
390,2017-06-20,12,21,fc000105210ba1331d
390,2017-06-20,12,21,fc000105210ba1331d
390,2017-06-20,12,21,fc000105210ba1331d
390,2017-06-20,12,20,fc000105200b93001e
390,2017-06-20,12,20,fc000105200b93001e
390,2017-06-20,12,20,fc000105200b93001e
390,2017-06-20,12,20,fc000105200b93001e
397,2017-06-20,12,21,fc000105210b83c71d
397,2017-06-20,12,21,fc000105210b83c71d
397,2017-06-20,12,20,fc000105200b95001d
397,2017-06-20,12,20,fc000105200b95001d
390,2017-06-20,13,21,fc000105210b9d221d
390,2017-06-20,13,21,fc000105210b9d221d
390,2017-06-20,13,21,fc000105210b9d221d
390,2017-06-20,13,21,fc000105210b9d221d
390,2017-06-20,13,20,fc000105200b9f101d
390,2017-06-20,13,20,fc000105200b9f101d
390,2017-06-20,13,21,fc000105210b97471d
390,2017-06-20,13,21,fc000105210b97471d
390,2017-06-20,13,21,fc000105210b97471d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,21,fc000105210b93881d
390,2017-06-20,13,21,fc000105210b93881d
390,2017-06-20,13,21,fc000105210b93881d
390,2017-06-20,13,21,fc000105210b93881d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
390,2017-06-20,13,20,fc000105200b9f001d
394,2017-06-20,18,20,fc000105200b9f001c
394,2017-06-20,18,20,fc000105200b9f001c
397,2017-06-20,21,22,fc000105220b93001c
397,2017-06-20,21,22,fc000105220b93001c
390,2017-06-20,21,22,fc000105220b8f001b
390,2017-06-20,21,22,fc000105220b8f001b
390,2017-06-20,21,22,fc000105220b8f001b
390,2017-06-20,21,22,fc000105220b8f001b
393,2017-06-20,22,22,fc000105220bac001c
393,2017-06-20,22,22,fc000105220bac001c
393,2017-06-20,22,22,fc000105220bac001c
397,2017-06-20,23,21,fc000105210b95e31d
397,2017-06-20,23,21,fc000105210b95e31d
397,2017-06-20,23,20,fc000105200b85001e
397,2017-06-20,23,20,fc000105200b85001e
397,2017-06-20,23,21,fc000105210b85ff1e
397,2017-06-20,23,21,fc000105210b85ff1e
390,2017-06-20,23,21,fc000105210ba5ff1c
390,2017-06-20,23,21,fc000105210ba5ff1c
390,2017-06-20,23,21,fc000105210ba5ff1c
397,2017-06-20,23,20,fc000105200b8f001e
397,2017-06-20,23,20,fc000105200b8f001e
397,2017-06-20,23,21,fc000105210b8fff1e
397,2017-06-20,23,21,fc000105210b8fff1e
397,2017-06-20,23,20,fc000105200b7f001e
397,2017-06-20,23,20,fc000105200b7f001e
397,2017-06-20,23,21,fc000105210b8f671e
397,2017-06-20,23,21,fc000105210b8f671e
397,2017-06-20,23,20,fc000105200b81001f
397,2017-06-20,23,20,fc000105200b81001f
397,2017-06-20,23,21,fc000105210b8fff1f
397,2017-06-20,23,21,fc000105210b8fff1f
397,2017-06-21,00,20,fc000105200b890020
397,2017-06-21,00,20,fc000105200b890020
397,2017-06-21,00,21,fc000105210b856820
397,2017-06-21,00,21,fc000105210b856820
397,2017-06-21,00,20,fc000105200b970020
397,2017-06-21,00,20,fc000105200b970020
390,2017-06-21,00,20,fc000105200b9f001d
390,2017-06-21,00,20,fc000105200b9f001d
390,2017-06-21,00,20,fc000105200b9f001d
390,2017-06-21,00,20,fc000105200b9f001d
397,2017-06-21,00,21,fc000105210b89ff20
397,2017-06-21,00,21,fc000105210b89ff20
397,2017-06-21,00,20,fc000105200b970020
397,2017-06-21,00,20,fc000105200b970020
390,2017-06-21,00,21,fc000105210b95ff1d
390,2017-06-21,00,21,fc000105210b95ff1d
390,2017-06-21,00,21,fc000105210b95ff1d
390,2017-06-21,00,21,fc000105210b95ff1d
390,2017-06-21,00,20,fc000105200b8f001d
390,2017-06-21,00,20,fc000105200b8f001d
397,2017-06-21,00,21,fc000105210b893420
390,2017-06-21,00,20,fc000105200b8f001d
390,2017-06-21,00,20,fc000105200b8f001d
397,2017-06-21,00,21,fc000105210b893420
397,2017-06-21,00,20,fc000105200b990020
397,2017-06-21,00,20,fc000105200b990020
397,2017-06-21,00,21,fc000105210b833d20
393,2017-06-21,00,21,fc000105210bae241f
393,2017-06-21,00,21,fc000105210bae241f
393,2017-06-21,00,21,fc000105210bae241f
393,2017-06-21,00,21,fc000105210bae241f
397,2017-06-21,00,20,fc000105200b910020
397,2017-06-21,00,20,fc000105200b910020
397,2017-06-21,00,21,fc000105210b71ff20
397,2017-06-21,00,20,fc000105200b830021
397,2017-06-21,00,20,fc000105200b830021
390,2017-06-21,00,21,fc000105210ba16d1e
390,2017-06-21,00,21,fc000105210ba16d1e
390,2017-06-21,00,21,fc000105210ba16d1e
390,2017-06-21,00,21,fc000105210ba16d1e
397,2017-06-21,00,21,fc000105210b8b7221
397,2017-06-21,00,21,fc000105210b8b7221
397,2017-06-21,00,20,fc000105200b730021
397,2017-06-21,00,20,fc000105200b730021
390,2017-06-21,00,20,fc000105200b99001e
390,2017-06-21,00,20,fc000105200b99001e
390,2017-06-21,00,20,fc000105200b99001e
390,2017-06-21,00,20,fc000105200b99001e
393,2017-06-21,00,20,fc000105200bae001f
393,2017-06-21,00,20,fc000105200bae001f
393,2017-06-21,00,20,fc000105200bae001f
393,2017-06-21,00,20,fc000105200bae001f
390,2017-06-21,01,21,fc000105210b91271e
390,2017-06-21,01,21,fc000105210b91271e
390,2017-06-21,01,21,fc000105210b91271e
390,2017-06-21,01,21,fc000105210b91271e
390,2017-06-21,01,20,fc000105200ba3001e
390,2017-06-21,01,20,fc000105200ba3001e
390,2017-06-21,01,20,fc000105200ba3001e
390,2017-06-21,01,20,fc000105200ba3001e
390,2017-06-21,01,21,fc000105210ba6ff1e
390,2017-06-21,01,21,fc000105210ba6ff1e
390,2017-06-21,01,21,fc000105210ba6ff1e
390,2017-06-21,01,21,fc000105210ba6ff1e
397,2017-06-21,01,21,fc000105210b893921
397,2017-06-21,01,21,fc000105210b893921
390,2017-06-21,01,20,fc000105200baa001e
390,2017-06-21,01,20,fc000105200baa001e
390,2017-06-21,01,20,fc000105200baa001e
390,2017-06-21,01,20,fc000105200baa001e
397,2017-06-21,01,20,fc000105200b770021
397,2017-06-21,01,20,fc000105200b770021
390,2017-06-21,01,21,fc000105210b95b51e
390,2017-06-21,01,21,fc000105210b95b51e
390,2017-06-21,01,21,fc000105210b95b51e
390,2017-06-21,01,21,fc000105210b95b51e
390,2017-06-21,01,20,fc000105200b93001e
390,2017-06-21,01,20,fc000105200b93001e
390,2017-06-21,01,20,fc000105200b93001e
390,2017-06-21,01,20,fc000105200b93001e
390,2017-06-21,01,21,fc000105210bae2b1e
390,2017-06-21,01,21,fc000105210bae2b1e
390,2017-06-21,01,21,fc000105210bae2b1e
390,2017-06-21,01,21,fc000105210bae2b1e
390,2017-06-21,01,20,fc000105200b9f001f
390,2017-06-21,01,20,fc000105200b9f001f
390,2017-06-21,01,20,fc000105200b9f001f
390,2017-06-21,01,20,fc000105200b9f001f
390,2017-06-21,01,21,fc000105210ba5ff1f
390,2017-06-21,01,21,fc000105210ba5ff1f
390,2017-06-21,01,21,fc000105210ba5ff1f
390,2017-06-21,01,21,fc000105210ba5ff1f
397,2017-06-21,02,21,fc000105210b85ff23
397,2017-06-21,02,21,fc000105210b85ff23
390,2017-06-21,02,20,fc000105200b9f0020
390,2017-06-21,02,20,fc000105200b9f0020
390,2017-06-21,02,20,fc000105200b9f0020
390,2017-06-21,02,20,fc000105200b9f0020
390,2017-06-21,02,21,fc000105210ba1ff20
390,2017-06-21,02,21,fc000105210ba1ff20
390,2017-06-21,02,21,fc000105210ba1ff20
390,2017-06-21,02,21,fc000105210ba1ff20
390,2017-06-21,02,20,fc000105200b950120
390,2017-06-21,02,20,fc000105200b950120
390,2017-06-21,02,20,fc000105200b950120
390,2017-06-21,02,20,fc000105200b950120
390,2017-06-21,02,21,fc000105210ba31e1f
390,2017-06-21,02,21,fc000105210ba31e1f
390,2017-06-21,02,21,fc000105210ba31e1f
390,2017-06-21,02,21,fc000105210ba31e1f
390,2017-06-21,02,20,fc000105200ba60020
390,2017-06-21,02,20,fc000105200ba60020
390,2017-06-21,02,20,fc000105200ba60020
390,2017-06-21,02,20,fc000105200ba60020
390,2017-06-21,02,21,fc000105210b9bff21
390,2017-06-21,02,21,fc000105210b9bff21
390,2017-06-21,02,21,fc000105210b9bff21
390,2017-06-21,02,21,fc000105210b9bff21
393,2017-06-21,02,21,fc000105210bb03e24
393,2017-06-21,02,21,fc000105210bb03e24
393,2017-06-21,02,21,fc000105210bb03e24
393,2017-06-21,02,20,fc000105200bae0125
393,2017-06-21,02,20,fc000105200bae0125
393,2017-06-21,02,20,fc000105200bae0125
393,2017-06-21,02,20,fc000105200bae0125
390,2017-06-21,03,20,fc000105200b9d0020
390,2017-06-21,03,20,fc000105200b9d0020
390,2017-06-21,03,20,fc000105200b9d0020
390,2017-06-21,03,21,fc000105210b9f5121
390,2017-06-21,03,21,fc000105210b9f5121
393,2017-06-21,03,21,fc000105210bac4f25
393,2017-06-21,03,21,fc000105210bac4f25
393,2017-06-21,03,21,fc000105210bac4f25
394,2017-06-21,03,21,fc000105210b95ff22
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,20,fc000105200b930020
393,2017-06-21,03,20,fc000105200bb60126
393,2017-06-21,03,20,fc000105200bb60126
393,2017-06-21,03,20,fc000105200bb60126
390,2017-06-21,03,21,fc000105210b93ff20
390,2017-06-21,03,21,fc000105210b93ff20
390,2017-06-21,03,21,fc000105210b93ff20
390,2017-06-21,03,21,fc000105210b93ff20
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,21,fc000105210b9ff520
390,2017-06-21,03,21,fc000105210b9ff520
390,2017-06-21,03,21,fc000105210b9ff520
390,2017-06-21,03,21,fc000105210b9ff520
390,2017-06-21,03,20,fc000105200ba10120
390,2017-06-21,03,20,fc000105200ba10120
390,2017-06-21,03,20,fc000105200ba10120
390,2017-06-21,03,20,fc000105200ba10120
390,2017-06-21,03,21,fc000105210ba11821
390,2017-06-21,03,21,fc000105210ba11821
390,2017-06-21,03,21,fc000105210ba11821
390,2017-06-21,03,21,fc000105210ba11821
393,2017-06-21,03,21,fc000105210bae2425
393,2017-06-21,03,21,fc000105210bae2425
393,2017-06-21,03,21,fc000105210bae2425
394,2017-06-21,03,20,fc000105200b950121
394,2017-06-21,03,20,fc000105200b950121
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,20,fc000105200b930020
390,2017-06-21,03,21,fc000105210b91ee20
390,2017-06-21,03,21,fc000105210b91ee20
390,2017-06-21,03,21,fc000105210b91ee20
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,20,fc000105200b9f0020
390,2017-06-21,03,21,fc000105210ba82620
390,2017-06-21,03,21,fc000105210ba82620
390,2017-06-21,03,21,fc000105210ba82620
390,2017-06-21,03,21,fc000105210ba82620
390,2017-06-21,03,20,fc000105200b9b0020
390,2017-06-21,03,20,fc000105200b9b0020
390,2017-06-21,03,20,fc000105200b9b0020
390,2017-06-21,03,20,fc000105200b9b0020
393,2017-06-21,03,20,fc000105200bc20022
393,2017-06-21,03,20,fc000105200bc20022
393,2017-06-21,03,20,fc000105200bc20022
393,2017-06-21,03,20,fc000105200bc20022
390,2017-06-21,04,21,fc000105210ba13021
390,2017-06-21,04,21,fc000105210ba13021
390,2017-06-21,04,21,fc000105210ba13021
390,2017-06-21,04,21,fc000105210ba13021
390,2017-06-21,04,20,fc000105200b950021
390,2017-06-21,04,20,fc000105200b950021
390,2017-06-21,04,20,fc000105200b950021
390,2017-06-21,04,20,fc000105200b950021
397,2017-06-21,04,20,fc000105200b93001f
397,2017-06-21,04,20,fc000105200b93001f
394,2017-06-21,04,20,fc000105200ba80421
394,2017-06-21,04,20,fc000105200ba80421
397,2017-06-21,04,21,fc000105210b8b6e21
397,2017-06-21,04,21,fc000105210b8b6e21
397,2017-06-21,04,20,fc000105200b930022
397,2017-06-21,04,20,fc000105200b930022
397,2017-06-21,04,21,fc000105210b97ff23
397,2017-06-21,04,21,fc000105210b97ff23
390,2017-06-21,04,21,fc000105210b97ff23
390,2017-06-21,04,21,fc000105210b97ff23
390,2017-06-21,04,21,fc000105210b97ff23
